20000.50   7.89545766
20001.00   7.90276932
20001.50   7.91026138
20002.00   7.91804649
20002.50   7.92627689
20003.00   7.93502877
20003.50   7.94436567
20004.00   7.95423437
20004.50   7.96456775
20005.00   7.97521023
20005.50   7.98594824
20006.00   7.99662985
20006.50   8.00693506
20007.00   8.01658355
20007.50   8.02552208
20008.00   8.03356213
20008.50   8.04063904
20009.00   8.04683486
20009.50   8.05230042
20010.00   8.05719678
20010.50   8.06191540
20011.00   8.06678324
20011.50   8.07216503
20012.00   8.07840257
20012.50   8.08574948
20013.00   8.09430623
20013.50   8.10413419
20014.00   8.11517327
20014.50   8.12711819
20015.00   8.13967205
20015.50   8.15238400
20016.00   8.16478070
20016.50   8.17630114
20017.00   8.18642285
20017.50   8.19478010
20018.00   8.20112460
20018.50   8.20541102
20019.00   8.20769205
20019.50   8.20828105
20020.00   8.20757984
20020.50   8.20606212
20021.00   8.20424222
20021.50   8.20255929
20022.00   8.20135421
20022.50   8.20088899
20023.00   8.20127557
20023.50   8.20248116
20024.00   8.20437590
20024.50   8.20677806
20025.00   8.20937312
20025.50   8.21188694
20026.00   8.21404578
20026.50   8.21564929
20027.00   8.21646836
20027.50   8.21658987
20028.00   8.21619022
20028.50   8.21555165
20029.00   8.21497048
20029.50   8.21470738
20030.00   8.21499034
20030.50   8.21590463
20031.00   8.21729850
20031.50   8.21899298
20032.00   8.22059893
20032.50   8.22169850
20033.00   8.22183751
20033.50   8.22055492
20034.00   8.21750337
20034.50   8.21241733
20035.00   8.20522360
20035.50   8.19596397
20036.00   8.18492181
20036.50   8.17251166
20037.00   8.15933320
20037.50   8.14607506
20038.00   8.13341954
20038.50   8.12206078
20039.00   8.11262415
20039.50   8.10557037
20040.00   8.10122850
20040.50   8.09968801
20041.00   8.10087875
20041.50   8.10455542
20042.00   8.11034333
20042.50   8.11770188
20043.00   8.12592971
20043.50   8.13433345
20044.00   8.14215021
20044.50   8.14857161
20045.00   8.15293085
20045.50   8.15471912
20046.00   8.15354856
20046.50   8.14934167
20047.00   8.14220686
20047.50   8.13244631
20048.00   8.12057244
20048.50   8.10719605
20049.00   8.09298816
20049.50   8.07861568
20050.00   8.06471144
20050.50   8.05173180
20051.00   8.04004373
20051.50   8.02978065
20052.00   8.02106462
20052.50   8.01384373
20053.00   8.00800201
20053.50   8.00333440
20054.00   7.99956828
20054.50   7.99646287
20055.00   7.99374025
20055.50   7.99124292
20056.00   7.98879984
20056.50   7.98630593
20057.00   7.98374260
20057.50   7.98105816
20058.00   7.97827104
20058.50   7.97544564
20059.00   7.97269960
20059.50   7.97004220
20060.00   7.96757469
20060.50   7.96533490
20061.00   7.96336226
20061.50   7.96170308
20062.00   7.96041245
20062.50   7.95956619
20063.00   7.95916924
20063.50   7.95926003
20064.00   7.95986884
20064.50   7.96101707
20065.00   7.96270711
20065.50   7.96491276
20066.00   7.96763486
20066.50   7.97084667
20067.00   7.97456393
20067.50   7.97882452
20068.00   7.98370636
20068.50   7.98932828
20069.00   7.99579089
20069.50   8.00311517
20070.00   8.01143176
20070.50   8.02084466
20071.00   8.03150780
20071.50   8.04356209
20072.00   8.05714323
20072.50   8.07236523
20073.00   8.08933012
20073.50   8.10796269
20074.00   8.12807156
20074.50   8.14941494
20075.00   8.17171418
20075.50   8.19451896
20076.00   8.21740576
20076.50   8.23989896
20077.00   8.26151685
20077.50   8.28187605
20078.00   8.30063963
20078.50   8.31756829
20079.00   8.33241676
20079.50   8.34518452
20080.00   8.35572393
20080.50   8.36412640
20081.00   8.37060799
20081.50   8.37539292
20082.00   8.37877537
20082.50   8.38115016
20083.00   8.38286624
20083.50   8.38431796
20084.00   8.38596935
20084.50   8.38804059
20085.00   8.39087555
20085.50   8.39463166
20086.00   8.39938949
20086.50   8.40515129
20087.00   8.41187422
20087.50   8.41939810
20088.00   8.42735178
20088.50   8.43539505
20089.00   8.44310191
20089.50   8.45002706
20090.00   8.45568056
20090.50   8.45967706
20091.00   8.46171718
20091.50   8.46160284
20092.00   8.45926448
20092.50   8.45472440
20093.00   8.44813198
20093.50   8.43966173
20094.00   8.42957792
20094.50   8.41820003
20095.00   8.40589714
20095.50   8.39295555
20096.00   8.37972821
20096.50   8.36652002
20097.00   8.35360245
20097.50   8.34122563
20098.00   8.32950391
20098.50   8.31845693
20099.00   8.30810909
20099.50   8.29842919
20100.00   8.28928242
20100.50   8.28051270
20101.00   8.27208284
20101.50   8.26394587
20102.00   8.25599606
20102.50   8.24824759
20103.00   8.24075890
20103.50   8.23362297
20104.00   8.22687527
20104.50   8.22069431
20105.00   8.21501702
20105.50   8.20991672
20106.00   8.20522737
20106.50   8.20085079
20107.00   8.19666099
20107.50   8.19247139
20108.00   8.18831287
20108.50   8.18404256
20109.00   8.17959938
20109.50   8.17496439
20110.00   8.17018107
20110.50   8.16532420
20111.00   8.16051703
20111.50   8.15589016
20112.00   8.15146151
20112.50   8.14722512
20113.00   8.14304436
20113.50   8.13875711
20114.00   8.13408019
20114.50   8.12872860
20115.00   8.12238940
20115.50   8.11474611
20116.00   8.10559114
20116.50   8.09479822
20117.00   8.08234648
20117.50   8.06834705
20118.00   8.05307974
20118.50   8.03685724
20119.00   8.02007785
20119.50   8.00316800
20120.00   7.98652151
20120.50   7.97047725
20121.00   7.95532088
20121.50   7.94119047
20122.00   7.92810354
20122.50   7.91602468
20123.00   7.90482067
20123.50   7.89433605
20124.00   7.88441835
20124.50   7.87487496
20125.00   7.86555183
20125.50   7.85631505
20126.00   7.84704240
20126.50   7.83759803
20127.00   7.82790101
20127.50   7.81781867
20128.00   7.80723586
20128.50   7.79601123
20129.00   7.78402494
20129.50   7.77110237
20130.00   7.75709569
20130.50   7.74190040
20131.00   7.72546012
20131.50   7.70771535
20132.00   7.68872636
20132.50   7.66851485
20133.00   7.64717533
20133.50   7.62484675
20134.00   7.60173357
20134.50   7.57800893
20135.00   7.55381910
20135.50   7.52937088
20136.00   7.50484243
20136.50   7.48046672
20137.00   7.45642501
20137.50   7.43299815
20138.00   7.41046337
20138.50   7.38913466
20139.00   7.36931733
20139.50   7.35125302
20140.00   7.33524015
20140.50   7.32151429
20141.00   7.31032181
20141.50   7.30187031
20142.00   7.29632935
20142.50   7.29384906
20143.00   7.29452425
20143.50   7.29842331
20144.00   7.30559579
20144.50   7.31602265
20145.00   7.32971528
20145.50   7.34656129
20146.00   7.36636963
20146.50   7.38888425
20147.00   7.41373174
20147.50   7.44045740
20148.00   7.46854564
20148.50   7.49739751
20149.00   7.52636053
20149.50   7.55478122
20150.00   7.58203281
20150.50   7.60765385
20151.00   7.63130961
20151.50   7.65266393
20152.00   7.67173099
20152.50   7.68843601
20153.00   7.70302596
20153.50   7.71584571
20154.00   7.72717042
20154.50   7.73750742
20155.00   7.74716580
20155.50   7.75648698
20156.00   7.76563311
20156.50   7.77496052
20157.00   7.78454306
20157.50   7.79447508
20158.00   7.80484074
20158.50   7.81562203
20159.00   7.82681456
20159.50   7.83843578
20160.00   7.85042823
20160.50   7.86279724
20161.00   7.87537363
20161.50   7.88807378
20162.00   7.90062103
20162.50   7.91271928
20163.00   7.92404380
20163.50   7.93426121
20164.00   7.94299374
20164.50   7.94996607
20165.00   7.95491779
20165.50   7.95768811
20166.00   7.95823040
20166.50   7.95662985
20167.00   7.95313098
20167.50   7.94806763
20168.00   7.94185845
20168.50   7.93502418
20169.00   7.92799447
20169.50   7.92122722
20170.00   7.91508068
20170.50   7.90972494
20171.00   7.90526085
20171.50   7.90165895
20172.00   7.89884291
20172.50   7.89663059
20173.00   7.89494544
20173.50   7.89367754
20174.00   7.89272616
20174.50   7.89196649
